col1;col2;col3;col4;col5;col6;col7;col8;col9;col10;target
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;85.19;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;78.74;1
83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;1
83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;1
